# Cross section (10^-38 cm^2/GeV) #
# log(energy in GeV)  nu_e      nu_mu      nu_tau      nu_e_bar      nu_mu_bar    nu_tau_bar #

-2.58888  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.57252  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.55676  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.54155  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.52685  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.51264  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.49888  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.48553  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.47259  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.46002  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.44781  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.43592  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.42436  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.4131  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.40212  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.39141  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.38095  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.37075  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.36078  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.35103  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.3415  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.33217  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.32303  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.31409  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.30533  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.29673  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.28831  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.28005  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.27194  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.26398  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.25616  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.24848  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.24093  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.23352  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.22622  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.21905  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.212  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.20505  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.19822  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.19149  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.18487  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.17834  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.17191  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.16558  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.15933  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.15318  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.14711  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.14112  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.13522  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.12939  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.12365  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.11797  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.11237  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.10684  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.10138  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.09599  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.09067  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.08541  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.08021  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.07507  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.07  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.06498  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.06002  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.05512  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.05027  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.04547  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.04073  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.03603  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.03139  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.0268  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.02225  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.01776  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.0133  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.0089  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.00453  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-2.00022  1.947464e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.99594  2.023579e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.9917  2.089429e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.98751  2.148520e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.98336  2.233129e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.97924  2.329064e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.97517  2.429080e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.97113  2.533444e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.96713  2.642427e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.96316  2.755933e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.95924  2.874326e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.95534  2.997793e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.95148  3.113228e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.94766  3.224337e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.94387  3.354246e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.94011  3.482608e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.93638  3.606814e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.93269  3.753169e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.92903  3.895667e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.92539  4.034623e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.92179  4.199333e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.91822  4.357519e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.91467  4.513135e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.91116  4.674064e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.90767  4.815255e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.90421  4.979106e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.90078  5.156497e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.89738  5.340605e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.894  5.530811e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.89065  5.728555e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.88732  5.932781e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.88402  6.107907e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.88074  6.281731e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.87749  6.499914e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.87426  6.731739e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.87106  6.928337e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.86788  7.125428e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.86472  7.327975e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.86159  7.536433e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.85848  7.802396e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.85539  8.080510e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.85232  8.311942e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.84927  8.548459e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.84625  8.791452e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.84324  9.041582e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.84026  9.298891e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.83729  9.563225e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.83435  9.835413e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.83143  1.011504e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.82852  1.040277e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.82564  1.069890e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.82277  1.100309e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.81993  1.131617e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.8171  1.163791e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.81429  1.195643e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.8115  1.221049e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.80872  1.248559e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.80597  1.284081e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.80323  1.320597e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.8005  1.358178e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.7978  1.396817e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.79511  1.434097e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.79244  1.464565e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.78978  1.498522e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.78715  1.541168e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.78452  1.581731e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.78191  1.615328e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.77932  1.653398e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.77675  1.696450e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.77418  1.732515e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.77164  1.773815e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.76911  1.824257e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.76659  1.871094e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.76409  1.910844e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.7616  1.951486e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.75913  1.992958e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.75667  2.041559e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.75422  2.093022e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.75179  2.137503e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.74937  2.182975e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.74696  2.229371e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.74457  2.284739e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.74219  2.341268e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.73983  2.391030e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.73747  2.441840e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.73513  2.493748e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.7328  2.546802e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.73049  2.600928e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.72819  2.656168e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.72589  2.712626e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.72362  2.770274e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.72135  2.829198e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.71909  2.889290e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.71685  2.950730e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.71462  3.013415e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.7124  3.062889e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.71019  3.121246e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.70799  3.187537e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.7058  3.255382e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.70362  3.324483e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.70146  3.377589e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.6993  3.443461e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.69716  3.516561e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.69503  3.591365e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.6929  3.667614e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.69079  3.724535e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.68869  3.798888e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.6866  3.879601e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.68451  3.938695e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.68244  4.018330e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.68038  4.103667e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.67833  4.165160e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.67628  4.250519e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.67425  4.340804e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.67222  4.404602e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.67021  4.466812e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.6682  4.560030e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.66621  4.656790e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.66422  4.723640e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.66224  4.823427e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.66027  4.925680e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.65831  4.995264e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.65636  5.065760e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.65442  5.138931e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.65249  5.248229e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.65056  5.357079e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.64864  5.432749e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.64673  5.513150e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.64483  5.630480e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.64294  5.745081e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.64106  5.826243e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.63918  5.908528e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.63732  5.991920e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.63546  6.084000e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.6336  6.213382e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.63176  6.336491e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.62993  6.425975e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.6281  6.516683e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.62628  6.608707e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.62446  6.701994e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.62266  6.796638e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.62086  6.906026e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.61907  7.052961e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.61729  7.187477e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.61551  7.288930e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.61374  7.391856e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.61198  7.496193e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.61023  7.602083e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.60848  7.709431e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.60674  7.818255e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.60501  7.928852e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.60328  8.086878e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.60156  8.267834e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.59985  8.384572e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
-1.59814  8.502938e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  
